MARIO ARIEL,JUEZ LETRADO CAPITAL,17/11/21,29/01/23,1042531
MARIA,REPRESENTANTE M.G.A.P PRESIDENTE,16/06/21,6/12/22,1577361
CARMELO J.,DIPUTADO,16/10/20,29/11/23,3876528
HECTOR MARIO,DIRECTOR GENERAL SERVICIOS TECNICOS,21/12/21,5/02/23,2661988
JOSE L.,EDIL,24/09/20,9/04/22,3099391
TABARE,SENADOR,28/11/21,19/11/22,3660456
WASHINGTON ALBERTO,SUB GERENTE GENERAL,16/12/21,8/02/22,3286002
WASHINGTON ENRIQUE,JUEZ MILITAR INSTRUCCION,5/10/21,16/07/22,1037739
EDGAR FERNANDO,GERENTE AREA,30/12/21,2/11/21,2620354
ANA MARIA,MINISTRA,2/03/21,28/10/22,1033482
ALEJANDRO,FDIRECTOR DE DIVISION,22/11/21,6/06/22,1669571
MARIO,GERENTE DE DIVISION,10/07/21,9/09/22,1799770
MARÍA LUZ,JUEZ LDO.CAPITAL,3/12/20,22/11/23,870411
BEATRÍZ LUCÍA,JUEZ LDO.CAPITAL,11/12/20,2/11/21,3069718
GUSTAVO LEOPOLDO,DIRECTOR DIVISION,28/04/21,18/04/23,1208483
GUILLERMO G.,DIRECTOR GRAL. DE VIALIDAD,6/10/21,10/03/23,1528000
RAQUEL,DIRECTORA NACIONAL,3/02/21,22/06/23,1269837
JUAN ANTONIO,DIRECTOR,10/06/21,18/08/23,1696923
OSCAR,EDIL,14/09/21,18/05/22,3624730
ROBERTO,DIRECTOR EJECUTIVO,15/06/21,7/05/22,1189057
VICTOR ROBERTO,DIRECTOR,6/10/20,8/06/22,1730275
PABLO,DIRECTOR NACIONAL,26/01/21,7/09/23,1335128
GRACIELA,EDIL,13/09/20,5/09/21,1536124
GERARDO,DIRECTOR GENERAL,2/06/21,3/12/22,3078787
LUIS SERGIO,CAPITAN DE PUERTOS  COLONIA,2/10/20,28/04/22,1008052
MARINA,DIRECTOR DE DIVISION,27/09/20,4/11/21,3344856
GIANNELLA ANNA,GTE. DIVISION TEC. PROFESIONAL,25/10/20,23/12/21,1166794
HERMINIA,FISCAL LETRADO DEPARTAMENTAL,10/04/21,11/11/23,2667933
MARCELO,SECRETARIO GENERAL ADJUNTO,22/06/21,6/10/21,1931990
RAUL,DIRECTOR CTRO.,18/03/21,22/08/23,2948428
AUGUSTO LEONARDO,DIRECTOR DE DIV.,1/12/21,2/10/23,1846884
DIONISIO,DIPUTADO,8/11/20,14/10/23,1540711
JORGE ALVARO,EDIL,15/07/21,17/10/22,4015787
DANIEL CARLOS,GERENTE DE ANALISIS,28/12/20,6/10/21,1377038
ROLANDO RUBENS,JUEZ LETRADO CAPITAL,5/07/21,19/01/22,1035227
LUCIA,GERENTE DE ADMINISTRATIVA,20/08/21,13/09/21,3049172
JOSE,VICE PRESIDENTE,31/10/21,4/07/23,766906
NATAN SAMUEL,DIRECTOR DE LA OFICINA,15/12/21,19/03/22,1897567
FABIANA ---,JUEZ DE DPTAL. CAP.,23/11/20,27/03/22,1932013
ELISABTH,MINISTRA LETRADA,21/09/20,26/08/22,713046
SALOME,,16/05/21,8/11/22,3448132
JORGE,GERENTE DE AR. ADSCRIP.A.G.GRAL.,15/08/21,24/10/21,2840763
ANTONIETA MONICA,SENADORA,5/09/20,26/12/21,1438880
AMER,EDIL,20/05/21,17/01/23,3575652
HORACIO PIERRE,DIPUTADO,11/01/21,1/11/23,1703364
RICARDO ELPIDIO,EDIL TITULAR,23/04/21,23/10/23,3195866
EDUARDO JULIO,EDIL,10/12/21,7/09/21,3069258
BORIS SILVESTRE,EDIL,17/07/21,13/10/21,2644967
ROBERT ADOLFO,INSP.MAYOR,18/09/21,11/08/22,2818469
JOSE FRANCISCO,DIRECTOR,3/12/21,18/06/22,2997693
JOSE FRANCISCO,DIRECTOR,21/11/21,8/10/22,3627591
MARIO,EDIL DEPARTAMENTAL,4/11/20,1/07/22,1431097
OSCAR,GERENTE DE DIVISION,13/02/21,11/05/23,2870011
MAURICIO RAUL,EDIL,3/08/21,9/01/22,3108654
DIONISIO JAVIER,SEC. DE DEPORTES,16/10/20,25/11/21,2537788
MARÍA CRISTINA,JUEZ LDO. SUPLENTE,30/08/21,5/12/22,1234202
HORACIO GUALBERTO,INSP MAYOR,20/11/21,4/10/21,2738188
MARIO,DIRECTOR EJECUTIVO,12/01/21,14/09/23,1255775
JORGE,DIRECTOR DE HIGIENE,5/08/21,3/06/23,2616697
LEANDRO,REPRESENTANTES  MEF,10/12/21,7/09/21,1736192
MARIELA,FISCAL LETRADO ADJUNTO,5/11/20,28/08/22,1596734
MARCOS,FISCAL LETRADO DEPARTAMENTAL,3/06/21,24/03/23,935754
DANIEL CARLOS,REPRESENTANTE DE PRODUCTORES,24/12/20,25/09/22,1275258
JUAN ANDRES,GERENTE GENERAL,23/05/21,12/05/23,1577155
GUSTAVO,FISCAL LETRADO NACIONAL,29/12/21,10/12/23,1209165
ROSA CRISTINA,DIRECTORA OFICINA DE PROYECTOS,9/10/21,23/06/22,1502563
FRANCISCO ADHEMAR,DIRECTOR,3/03/21,31/12/21,3427819
JAVIER ORACIO,GERENTE DE DIVISION,6/10/20,12/06/23,3788258
ALBERTO,GTE. GRA. CIEN Y METROL.,21/05/21,20/08/22,3042327
DUILIO ALFONSO,GERENTE DE AREA,3/11/21,2/02/22,1310805
ELISA MARGARITA,JUEZ LDO. INTERIOR,13/12/21,21/09/23,1977126
